lat,lon,alt
32.869458,-117.220825,99.7
32.869457,-117.220825,99.7
32.869455,-117.220826,99.7
32.869454,-117.220827,99.7
32.869453,-117.220826,99.8
32.869453,-117.220816,100.4
32.869453,-117.220807,100.3
32.869456,-117.220795,100.1
32.869455,-117.220784,99.9
32.869456,-117.220772,99.7
32.869457,-117.220763,99.5
32.869458,-117.220756,99.1
32.869454,-117.220757,98.8
32.869455,-117.220758,99.1
32.869455,-117.220759,99.1
32.869455,-117.22076,99.2
32.869454,-117.22076,99.2
